385,166,414,166,414,185,385,185
414,168,446,168,446,188,414,188
444,169,467,169,467,188,444,188
465,169,483,169,483,188,465,188
513,169,537,169,537,192,513,192
484,171,515,171,515,192,484,192
537,172,566,172,566,193,537,193
566,177,590,177,590,195,566,195
592,179,600,179,600,195,592,195
393,193,414,193,414,212,393,212
412,195,438,195,438,212,412,212
440,195,478,195,478,216,440,216
504,200,513,200,513,216,504,216
518,200,528,200,528,216,518,216
476,200,502,200,502,216,476,216
531,200,563,200,563,220,531,220
563,201,590,201,590,220,563,220
220,202,353,207,351,241,219,236
404,220,425,220,425,241,404,241
427,220,459,220,459,243,427,243
459,222,489,222,489,244,459,244
491,225,499,225,499,243,491,243
502,224,547,229,545,252,500,247
545,227,577,227,577,248,545,248
427,248,452,248,452,268,427,268
452,247,552,251,551,274,451,270
344,289,376,289,376,308,344,308
382,292,406,292,406,310,382,310
414,294,446,294,446,315,414,315
452,294,495,297,494,315,452,313
214,308,257,308,257,331,214,331
264,310,305,310,305,331,264,331
304,312,405,315,404,338,303,335
412,320,462,320,462,339,412,339
520,324,540,324,540,342,520,342
539,324,620,324,620,344,539,344
212,332,256,332,256,355,212,355
254,336,292,336,292,355,254,355
500,348,550,348,550,366,500,366
548,349,632,351,631,372,548,369
211,382,243,382,243,403,211,403
251,380,296,387,293,409,248,402
388,392,411,392,411,409,388,409
417,393,451,393,451,414,417,414
486,398,507,398,507,414,486,414
558,398,619,398,619,419,558,419
209,408,233,408,233,425,209,425
241,408,272,408,272,428,241,428
270,411,280,411,280,428,270,428
289,409,321,409,321,430,289,430
328,412,360,412,360,432,328,432
389,411,433,418,429,441,385,434
436,417,470,417,470,438,436,438
494,422,537,422,537,441,494,441
208,429,341,436,340,458,207,451
396,441,419,441,419,459,396,459
425,443,457,443,457,460,425,460
564,449,593,449,593,467,564,467
593,449,627,449,627,468,593,468
208,456,240,456,240,475,208,475
246,457,270,457,270,480,246,480
278,460,299,460,299,476,278,476
307,460,349,463,348,482,306,479
208,479,339,485,339,506,207,500
393,489,424,489,424,507,393,507
422,491,454,491,454,508,422,508
561,497,587,497,587,515,561,515
592,499,625,499,625,518,592,518
204,526,248,526,248,550,204,550
256,529,299,529,299,552,256,552
304,532,347,532,347,553,304,553
374,536,416,536,416,556,374,556
356,539,368,539,368,553,356,553
552,547,590,547,590,564,552,564
590,548,624,548,624,566,590,566
203,550,248,553,247,576,202,574
254,555,297,555,297,577,254,577
304,558,315,558,315,576,304,576
323,558,366,558,366,580,323,580
601,576,611,576,611,590,601,590
201,579,246,579,246,600,201,600
252,580,305,580,305,601,252,601
313,582,344,582,344,603,313,603
550,596,588,596,588,614,550,614
588,598,622,598,622,617,588,617
211,603,254,603,254,625,211,625
260,606,294,606,294,627,260,627
547,620,588,620,588,640,547,640
587,622,620,622,620,641,587,641
200,627,243,627,243,649,200,649
251,628,281,628,281,651,251,651
289,633,323,633,323,652,289,652
556,646,580,646,580,664,556,664
587,648,620,648,620,667,587,667
278,656,320,656,320,676,278,676
326,656,350,656,350,678,326,678
356,659,390,659,390,680,356,680
395,660,430,660,430,683,395,683
436,662,478,662,478,684,436,684
486,664,539,668,537,689,484,685
264,731,296,731,296,753,264,753
304,732,345,732,345,755,304,755
353,736,387,736,387,756,353,756
393,736,427,736,427,758,393,758
433,738,486,743,484,762,431,757
492,742,536,742,536,764,492,764
192,755,225,758,223,778,190,775
232,756,306,759,305,780,231,777
310,760,352,760,352,777,310,777
361,761,385,761,385,782,361,782
393,762,454,764,454,784,393,782
460,766,481,766,481,784,460,784
483,766,526,766,526,787,483,787
531,770,575,772,574,789,530,787
582,772,614,772,614,793,582,793
240,808,273,808,273,828,240,828
280,808,304,808,304,828,280,828
310,809,344,809,344,830,310,830
350,811,404,811,404,833,350,833
411,814,433,814,433,833,411,833
440,816,473,816,473,836,440,836
480,816,513,816,513,836,480,836
520,819,553,819,553,840,520,840
185,832,219,832,219,849,185,849
219,835,228,835,228,849,219,849
227,833,268,833,268,851,227,851
276,835,320,835,320,852,276,852
320,834,392,837,391,858,319,855
398,838,441,838,441,859,398,859
440,840,478,840,478,859,440,859
488,841,562,845,561,863,487,860
568,848,600,848,600,864,568,864
